,Unnamed: 0,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
42,42,5,1,6,1,1,6,998,921,14,13,36.956253,©
43,43,4,1,6,1,2,0,267,960,676,54,-1.0,
44,44,5,1,6,1,2,1,267,960,230,54,0.0,Tareawgmo
45,45,5,1,6,1,2,2,535,983,47,18,37.266792,-...
46,46,5,1,6,1,2,3,612,1004,10,3,36.912643,_
47,47,5,1,6,1,2,4,705,966,45,36,0.0,"M,i"
48,48,5,1,6,1,2,5,790,961,153,46,0.0,A5
49,49,4,1,6,1,3,0,408,1005,613,34,-1.0,
50,50,5,1,6,1,3,1,288,1006,31,27,0.0,~®
51,51,5,1,6,1,3,2,489,1029,5,5,24.273392,0°.
52,52,5,1,6,1,3,3,596,1005,117,32,0.0,Ce.y
53,53,5,1,6,1,3,4,973,1005,12,19,0.0,₹
54,54,4,1,6,1,4,0,282,1037,712,28,-1.0,
55,55,5,1,6,1,4,1,282,1037,10,7,0.0,a
56,56,5,1,6,1,4,2,408,1040,14,23,6.088074,It
57,57,5,1,6,1,4,3,698,1042,2,2,0.0,G
58,58,5,1,6,1,4,4,982,1038,23,29,11.58477,HP
59,59,4,1,6,1,5,0,361,1054,412,47,-1.0,
60,60,5,1,6,1,5,1,361,1075,10,14,0.0,.
61,61,5,1,6,1,5,2,395,1054,24,42,36.096756,A
62,62,5,1,6,1,5,3,721,1072,52,29,0.0,IEES
63,63,4,1,6,1,6,0,220,1105,750,66,-1.0,
64,64,5,1,6,1,6,1,220,1107,11,26,28.937576,f
65,65,5,1,6,1,6,2,406,1106,20,35,80.420959,3
66,66,5,1,6,1,6,3,744,1105,44,38,27.368385,~
67,67,5,1,6,1,6,4,834,1134,60,37,0.0,Su
68,68,5,1,6,1,6,5,908,1141,6,26,72.080399,le
69,69,5,1,6,1,6,6,955,1112,15,62,37.560555,Il
70,70,4,1,6,1,7,0,325,1143,637,40,-1.0,
71,71,5,1,6,1,7,1,325,1143,172,40,0.0,Rajamulountz
72,72,5,1,6,1,7,2,679,1162,44,9,85.68309,—
73,73,5,1,6,1,7,3,775,1150,15,24,0.0,'N
74,74,5,1,6,1,7,4,819,1144,113,23,53.419071,Sulibzle
75,75,5,1,6,1,7,5,959,1143,3,18,62.207108,!
76,76,4,1,6,1,8,0,333,1162,625,61,-1.0,
77,77,5,1,6,1,8,1,333,1162,150,57,0.0,dimbahod
78,78,5,1,6,1,8,2,669,1182,23,41,59.05891,J
79,79,5,1,6,1,8,3,784,1167,9,18,17.551048,","
80,80,5,1,6,1,8,4,819,1168,139,48,0.0,OBS
81,81,4,1,6,1,9,0,435,1212,250,19,-1.0,
82,82,5,1,6,1,9,1,435,1216,11,9,0.0,i
83,83,5,1,6,1,9,2,664,1212,21,19,0.0,»
84,84,5,1,6,1,9,3,943,1220,14,12,0.0,B
85,85,4,1,6,1,10,0,654,1205,367,85,-1.0,
86,86,5,1,6,1,10,1,654,1232,20,10,92.935936,/
87,87,5,1,6,1,10,2,838,1205,51,85,51.7882,®
88,88,5,1,6,1,10,3,938,1228,16,56,37.721062,i
89,89,4,1,6,1,11,0,938,1268,75,16,-1.0,
90,90,5,1,6,1,11,1,933,1268,15,31,0.0,!
91,91,5,1,6,1,11,2,968,1268,45,16,0.0,pe
92,92,4,1,6,1,12,0,617,1330,404,40,-1.0,
93,93,5,1,6,1,12,1,617,1358,2,2,80.738052,.
94,94,5,1,6,1,12,2,917,1330,34,21,42.513065,ii
95,95,5,1,6,1,12,3,961,1344,60,26,0.0,_.
96,96,4,1,6,1,13,0,643,1355,315,63,-1.0,
97,97,5,1,6,1,13,1,643,1394,12,10,89.179001,~
98,98,5,1,6,1,13,2,829,1355,129,63,2.263725,HosHbtE
99,99,4,1,6,1,14,0,817,1403,175,53,-1.0,
100,100,5,1,6,1,14,1,817,1403,144,53,0.0,disiiioed
101,101,5,1,6,1,14,2,980,1432,12,10,86.174332,-
102,102,4,1,6,1,15,0,634,1446,387,52,-1.0,
103,103,5,1,6,1,15,1,634,1450,51,12,9.4198,’=
104,104,5,1,6,1,15,2,753,1479,5,7,36.986622,N
105,105,5,1,6,1,15,3,814,1446,14,43,3.215019,i!
106,106,5,1,6,1,15,4,865,1453,8,45,89.70182,I
107,107,5,1,6,1,15,5,1000,1448,21,17,0.0,‘
108,108,4,1,6,1,16,0,608,1525,213,21,-1.0,
109,109,5,1,6,1,16,1,608,1525,25,21,20.05822,|ii
110,110,5,1,6,1,16,2,684,1532,5,7,80.259422,:
111,111,5,1,6,1,16,3,819,1534,2,3,65.551102,:
112,112,4,1,6,1,17,0,589,1574,383,88,-1.0,
113,113,5,1,6,1,17,1,589,1587,95,36,5.373116,b.:.
114,114,5,1,6,1,17,2,731,1574,154,65,0.0,"""fEhES-"
115,115,5,1,6,1,17,3,880,1577,92,85,0.0,“®
116,116,2,1,7,0,0,0,701,1618,8,10,-1.0,
117,117,3,1,7,1,0,0,701,1618,8,10,-1.0,
118,118,4,1,7,1,1,0,701,1618,8,10,-1.0,
119,119,5,1,7,1,1,1,701,1618,8,10,89.138252,1.
120,120,2,1,8,0,0,0,658,1643,358,79,-1.0,
121,121,3,1,8,1,0,0,658,1643,358,79,-1.0,
122,122,4,1,8,1,1,0,658,1643,358,79,-1.0,
123,123,5,1,8,1,1,1,658,1714,29,8,65.601105,.
124,124,5,1,8,1,1,2,688,1643,128,78,0.0,‘plEh
125,125,5,1,8,1,1,3,828,1690,86,21,28.26754,B19
126,126,5,1,8,1,1,4,922,1677,94,40,37.012363,Google
127,127,2,1,9,0,0,0,178,1787,98,169,-1.0,
128,128,3,1,9,1,0,0,178,1787,98,169,-1.0,
129,129,4,1,9,1,1,0,178,1787,98,169,-1.0,
130,130,5,1,9,1,1,1,178,1787,98,169,95.0, 
131,131,2,1,10,0,0,0,184,2051,707,42,-1.0,
132,132,3,1,10,1,0,0,184,2051,707,42,-1.0,
133,133,4,1,10,1,1,0,184,2051,707,42,-1.0,
134,134,5,1,10,1,1,1,184,2051,118,38,0.0,@G=—&
135,135,5,1,10,1,1,2,371,2059,112,34,92.179863,Prime
136,136,5,1,10,1,1,3,499,2059,125,34,92.272156,Sedan
137,137,5,1,10,1,1,4,641,2078,11,3,91.266762,-
138,138,5,1,10,1,1,5,667,2059,112,34,92.810402,White
139,139,5,1,10,1,1,6,797,2059,94,34,91.323448,Etios
140,140,2,1,11,0,0,0,184,2191,877,366,-1.0,
141,141,3,1,11,1,0,0,184,2191,877,366,-1.0,
142,142,4,1,11,1,1,0,184,2191,757,43,-1.0,
143,143,5,1,11,1,1,1,184,2192,108,33,93.239746,07:09
144,144,5,1,11,1,1,2,307,2191,64,33,92.343422,AM
145,145,5,1,11,1,1,3,421,2204,21,29,0.0,w»
146,146,5,1,11,1,1,4,481,2191,108,34,93.303596,41/42
147,147,5,1,11,1,1,5,608,2191,204,43,91.557068,Residency
148,148,5,1,11,1,1,6,829,2191,112,40,92.696762,"Road,"
149,149,4,1,11,1,2,0,428,2245,548,43,-1.0,
150,150,5,1,11,1,2,1,428,2270,7,5,81.325493,:
151,151,5,1,11,1,2,2,480,2245,124,34,92.561012,Ashok
152,152,5,1,11,1,2,3,620,2245,127,43,92.712914,"Nagar,"
153,153,5,1,11,1,2,4,766,2245,210,43,90.731842,"Bengaluru,"
154,154,4,1,11,1,3,0,483,2299,322,40,-1.0,
155,155,5,1,11,1,3,1,483,2299,209,40,90.998924,"Karnataka,"
156,156,5,1,11,1,3,2,713,2299,92,34,92.440903,India
157,157,4,1,11,1,4,0,184,2405,877,43,-1.0,
158,158,5,1,11,1,4,1,184,2406,108,33,93.192215,07:50
159,159,5,1,11,1,4,2,307,2405,64,33,92.03894,AM
160,160,5,1,11,1,4,3,483,2405,91,34,91.824318,Main
161,161,5,1,11,1,4,4,590,2405,182,40,91.601067,"Terminal,"
162,162,5,1,11,1,4,5,791,2405,270,43,91.182503,Kempegowda
163,163,4,1,11,1,5,0,484,2459,490,43,-1.0,
164,164,5,1,11,1,5,1,484,2459,61,34,79.190521,Int'l
165,165,5,1,11,1,5,2,561,2459,130,43,91.738411,Airport
166,166,5,1,11,1,5,3,708,2459,62,40,92.962173,"Rd,"
167,167,5,1,11,1,5,4,787,2459,29,33,92.961235,A
168,168,5,1,11,1,5,5,831,2478,11,3,92.961235,-
169,169,5,1,11,1,5,6,860,2459,114,40,91.155899,"Block,"
170,170,4,1,11,1,6,0,481,2514,384,43,-1.0,
171,171,5,1,11,1,6,1,481,2514,384,43,80.606934,Gangamuthanahalli
172,172,2,1,12,0,0,0,1575,848,256,39,-1.0,
173,173,3,1,12,1,0,0,1575,848,256,39,-1.0,
174,174,4,1,12,1,1,0,1575,848,256,39,-1.0,
175,175,5,1,12,1,1,1,1575,848,72,38,91.323761,Bill
176,176,5,1,12,1,1,2,1669,848,162,39,91.944443,Details
177,177,2,1,13,0,0,0,1226,955,949,238,-1.0,
178,178,3,1,13,1,0,0,1226,955,949,238,-1.0,
179,179,4,1,13,1,1,0,1226,955,939,43,-1.0,
180,180,5,1,13,1,1,1,1226,955,94,34,93.142204,Your
181,181,5,1,13,1,1,2,1333,955,75,43,92.401321,Trip
182,182,5,1,13,1,1,3,2011,955,154,34,92.533768,₹810.21
183,183,4,1,13,1,2,0,1226,1051,949,43,-1.0,
184,184,5,1,13,1,2,1,1226,1051,233,43,92.260201,Toll/Parking
185,185,5,1,13,1,2,2,1478,1051,71,34,92.337906,Fee
186,186,5,1,13,1,2,3,2101,1051,74,34,91.854889,₹90
187,187,4,1,13,1,3,0,1226,1146,946,47,-1.0,
188,188,5,1,13,1,3,1,1226,1146,118,39,91.870155,Total
189,189,5,1,13,1,3,2,1366,1147,72,37,91.196007,Bill
190,190,5,1,13,1,3,3,1456,1146,17,17,93.239067,*
191,191,5,1,13,1,3,4,1494,1153,161,40,92.663971,(rounded
192,192,5,1,13,1,3,5,1670,1153,56,40,92.734818,off)
193,193,5,1,13,1,3,6,2057,1146,115,39,92.470734,₹900
194,194,2,1,14,0,0,0,1222,1217,785,140,-1.0,
195,195,3,1,14,1,0,0,1222,1217,785,140,-1.0,
196,196,4,1,14,1,1,0,1227,1217,439,32,-1.0,
197,197,5,1,14,1,1,1,1227,1217,165,32,92.342857,Includes
198,198,5,1,14,1,1,2,1408,1217,123,32,92.079941,₹61.41
199,199,5,1,14,1,1,3,1550,1217,116,32,91.3274,Taxes
200,200,4,1,14,1,2,0,1222,1314,785,43,-1.0,
201,201,5,1,14,1,2,1,1222,1314,100,34,92.486748,Have
202,202,5,1,14,1,2,2,1337,1314,168,43,91.366211,queries?
203,203,5,1,14,1,2,3,1521,1314,83,34,92.727119,Visit
204,204,5,1,14,1,2,4,1617,1317,147,40,92.98114,support
205,205,5,1,14,1,2,5,1778,1314,51,34,93.26207,for
206,206,5,1,14,1,2,6,1842,1314,68,34,93.085793,this
207,207,5,1,14,1,2,7,1927,1314,80,34,92.975082,ride.
208,208,2,1,15,0,0,0,1219,1409,874,155,-1.0,
209,209,3,1,15,1,0,0,1219,1409,874,155,-1.0,
210,210,4,1,15,1,1,0,1220,1409,744,40,-1.0,
211,211,5,1,15,1,1,1,1220,1409,111,32,25.163391,We've
212,212,5,1,15,1,1,2,1345,1409,126,32,41.709297,fulfilled
213,213,5,1,15,1,1,3,1487,1417,58,24,92.89283,our
214,214,5,1,15,1,1,4,1559,1409,144,40,92.379723,promise
215,215,5,1,15,1,1,5,1716,1412,33,29,93.170845,to
216,216,5,1,15,1,1,6,1763,1409,76,32,91.637245,take
217,217,5,1,15,1,1,7,1853,1418,64,31,91.637245,you
218,218,5,1,15,1,1,8,1931,1412,33,29,92.979195,to
219,219,4,1,15,1,2,0,1220,1466,873,40,-1.0,
220,220,5,1,15,1,2,1,1220,1466,197,32,92.160805,destination
221,221,5,1,15,1,2,2,1432,1466,48,32,92.249084,for
222,222,5,1,15,1,2,3,1494,1466,198,40,92.276787,pre-agreed
223,223,5,1,15,1,2,4,1707,1466,89,32,92.338715,Total
224,224,5,1,15,1,2,5,1814,1466,90,32,92.054161,Fare.
225,225,5,1,15,1,2,6,1921,1466,172,40,93.246216,Modifying
226,226,4,1,15,1,3,0,1219,1524,652,40,-1.0,
227,227,5,1,15,1,3,1,1219,1524,56,32,92.206032,the
228,228,5,1,15,1,3,2,1289,1524,187,40,92.380676,drop/route
229,229,5,1,15,1,3,3,1490,1533,63,23,92.65535,can
230,230,5,1,15,1,3,4,1569,1524,133,40,92.841446,change
231,231,5,1,15,1,3,5,1716,1524,63,32,92.947487,this
232,232,5,1,15,1,3,6,1792,1524,79,32,92.557434,fare.
233,233,2,1,16,0,0,0,1221,1620,820,97,-1.0,
234,234,3,1,16,1,0,0,1221,1620,820,97,-1.0,
235,235,4,1,16,1,1,0,1221,1620,779,32,-1.0,
236,236,5,1,16,1,1,1,1221,1620,12,13,92.992241,*
237,237,5,1,16,1,1,2,1247,1620,69,32,93.07872,The
238,238,5,1,16,1,1,3,1330,1620,90,32,93.061203,fares
239,239,5,1,16,1,1,4,1435,1628,57,24,92.784592,are
240,240,5,1,16,1,1,5,1507,1620,28,31,92.758881,in
241,241,5,1,16,1,1,6,1551,1620,211,32,91.933182,accordance
242,242,5,1,16,1,1,7,1776,1620,70,32,92.199814,with
243,243,5,1,16,1,1,8,1861,1620,56,32,92.070435,the
244,244,5,1,16,1,1,9,1931,1620,69,32,92.070435,fare
245,245,4,1,16,1,2,0,1222,1677,819,40,-1.0,
246,246,5,1,16,1,2,1,1222,1677,192,32,92.715477,notification
247,247,5,1,16,1,2,2,1431,1677,116,32,92.629974,issued
248,248,5,1,16,1,2,3,1563,1677,40,40,93.002243,by
249,249,5,1,16,1,2,4,1616,1677,56,32,92.957901,the
250,250,5,1,16,1,2,5,1687,1677,94,32,90.553528,Govt.
251,251,5,1,16,1,2,6,1798,1677,41,32,92.637123,Of
252,252,5,1,16,1,2,7,1855,1677,186,32,91.624886,Karnataka
