,Unnamed: 0,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
133,133,3,1,20,1,0,0,1530,880,346,252,-1.0,
134,134,4,1,20,1,1,0,1530,880,346,252,-1.0,
135,135,5,1,20,1,1,1,1530,880,346,252,95.0, 
136,136,2,1,21,0,0,0,1502,1246,360,76,-1.0,
137,137,3,1,21,1,0,0,1502,1246,360,76,-1.0,
138,138,4,1,21,1,1,0,1502,1246,360,76,-1.0,
139,139,5,1,21,1,1,1,1502,1246,360,76,92.408577,₹674.25
140,140,2,1,22,0,0,0,1727,1491,133,28,-1.0,
141,141,3,1,22,1,0,0,1727,1491,133,28,-1.0,
142,142,4,1,22,1,1,0,1727,1491,133,28,-1.0,
143,143,5,1,22,1,1,1,1727,1491,133,28,91.041924,₹672.36
144,144,2,1,23,0,0,0,1737,1654,133,98,-1.0,
145,145,3,1,23,1,0,0,1737,1654,133,98,-1.0,
146,146,4,1,23,1,1,0,1737,1654,133,28,-1.0,
147,147,5,1,23,1,1,1,1737,1654,133,28,90.731827,₹672.36
148,148,4,1,23,1,2,0,1775,1724,92,28,-1.0,
149,149,5,1,23,1,2,1,1775,1724,92,28,91.760658,₹1.89
150,150,2,1,24,0,0,0,1732,1883,138,114,-1.0,
151,151,3,1,24,1,0,0,1732,1883,138,114,-1.0,
152,152,4,1,24,1,1,0,1732,1883,133,28,-1.0,
153,153,5,1,24,1,1,1,1732,1883,133,28,91.300041,₹640.53
154,154,4,1,24,1,2,0,1758,1969,112,28,-1.0,
155,155,5,1,24,1,2,1,1758,1969,112,28,91.794182,₹16.85
156,156,2,1,25,0,0,0,1758,2056,112,28,-1.0,
157,157,3,1,25,1,0,0,1758,2056,112,28,-1.0,
158,158,4,1,25,1,1,0,1758,2056,112,28,-1.0,
159,159,5,1,25,1,1,1,1758,2056,112,28,91.794182,₹16.85
160,160,2,1,26,0,0,0,1706,2368,162,34,-1.0,
161,161,3,1,26,1,0,0,1706,2368,162,34,-1.0,
162,162,4,1,26,1,1,0,1706,2368,162,34,-1.0,
163,163,5,1,26,1,1,1,1706,2368,162,34,90.226852,₹674.25
164,164,2,1,27,0,0,0,615,2523,940,26,-1.0,
165,165,3,1,27,1,0,0,615,2523,940,26,-1.0,
166,166,4,1,27,1,1,0,615,2523,940,26,-1.0,
167,167,5,1,27,1,1,1,615,2523,52,21,92.677078,Visit
168,168,5,1,27,1,1,2,676,2523,38,21,93.176926,the
169,169,5,1,27,1,1,3,723,2523,39,26,92.641457,trip
170,170,5,1,27,1,1,4,771,2528,61,21,92.848427,page
171,171,5,1,27,1,1,5,841,2523,33,21,93.024216,for
172,172,5,1,27,1,1,6,884,2528,62,16,92.773979,more
173,173,5,1,27,1,1,7,957,2523,144,24,92.974388,"information,"
174,174,5,1,27,1,1,8,1113,2523,108,26,92.874306,including
175,175,5,1,27,1,1,9,1233,2523,99,21,92.533966,invoices
176,176,5,1,27,1,1,10,1343,2523,85,26,92.884865,(where
177,177,5,1,27,1,1,11,1438,2523,117,26,92.882599,available)
178,178,2,1,28,0,0,0,592,2583,25,17,-1.0,
179,179,3,1,28,1,0,0,592,2583,25,17,-1.0,
180,180,4,1,28,1,1,0,592,2583,25,17,-1.0,
181,181,5,1,28,1,1,1,592,2583,25,17,0.0,ii
182,182,2,1,29,0,0,0,615,2818,368,29,-1.0,
183,183,3,1,29,1,0,0,615,2818,368,29,-1.0,
184,184,4,1,29,1,1,0,615,2818,368,29,-1.0,
185,185,5,1,29,1,1,1,615,2818,63,29,92.0756,You
186,186,5,1,29,1,1,2,693,2818,72,29,92.0756,rode
187,187,5,1,29,1,1,3,777,2818,64,29,93.27832,with
188,188,5,1,29,1,1,4,857,2818,126,29,91.699272,Pramod
189,189,2,1,30,0,0,0,699,3121,69,22,-1.0,
190,190,3,1,30,1,0,0,699,3121,69,22,-1.0,
191,191,4,1,30,1,1,0,699,3121,69,22,-1.0,
192,192,5,1,30,1,1,1,699,3121,69,22,0.0,_
193,193,2,1,31,0,0,0,836,2975,154,152,-1.0,
194,194,3,1,31,1,0,0,836,2975,154,152,-1.0,
195,195,4,1,31,1,1,0,836,2975,154,152,-1.0,
196,196,5,1,31,1,1,1,836,2975,154,152,95.0, 
197,197,2,1,32,0,0,0,1060,2945,200,35,-1.0,
198,198,3,1,32,1,0,0,1060,2945,200,35,-1.0,
199,199,4,1,32,1,1,0,1060,2945,200,35,-1.0,
200,200,5,1,32,1,1,1,1060,2950,63,23,93.228676,4.74
201,201,5,1,32,1,1,2,1133,2945,31,31,0.0,Je
202,202,5,1,32,1,1,3,1171,2950,89,30,92.030327,Rating
203,203,2,1,33,0,0,0,1062,3084,302,24,-1.0,
204,204,3,1,33,1,0,0,1062,3084,302,24,-1.0,
205,205,4,1,33,1,1,0,1062,3084,302,24,-1.0,
206,206,5,1,33,1,1,1,1062,3084,111,24,91.194832,Pramod
207,207,5,1,33,1,1,2,1185,3084,21,24,91.447952,is
208,208,5,1,33,1,1,3,1218,3084,91,24,92.746803,known
209,209,5,1,33,1,1,4,1321,3084,43,24,92.585556,for:
210,210,2,1,34,0,0,0,1062,3147,205,24,-1.0,
211,211,3,1,34,1,0,0,1062,3147,205,24,-1.0,
212,212,4,1,34,1,1,0,1062,3147,205,24,-1.0,
213,213,5,1,34,1,1,1,1062,3147,88,24,90.779274,6-Star
214,214,5,1,34,1,1,2,1161,3147,106,24,92.489395,Service
215,215,2,1,35,0,0,0,1537,2929,314,36,-1.0,
216,216,3,1,35,1,0,0,1537,2929,314,36,-1.0,
217,217,4,1,35,1,1,0,1537,2929,314,36,-1.0,
218,218,5,1,35,1,1,1,1537,2929,71,29,92.290756,How
219,219,5,1,35,1,1,2,1620,2937,64,21,92.459091,was
220,220,5,1,35,1,1,3,1697,2937,72,28,92.459091,your
221,221,5,1,35,1,1,4,1780,2929,71,36,90.751244,trip?
222,222,2,1,36,0,0,0,1574,3039,229,24,-1.0,
223,223,3,1,36,1,0,0,1574,3039,229,24,-1.0,
224,224,4,1,36,1,1,0,1574,3039,229,24,-1.0,
225,225,5,1,36,1,1,1,1574,3040,82,23,91.020348,RATE
226,226,5,1,36,1,1,2,1669,3039,78,24,92.220535,NOW
227,227,5,1,36,1,1,3,1788,3046,15,9,65.383377,=
228,228,2,1,37,0,0,0,112,3412,2260,33,-1.0,
229,229,3,1,37,1,0,0,112,3412,2260,33,-1.0,
230,230,4,1,37,1,1,0,112,3412,2260,33,-1.0,
231,231,5,1,37,1,1,1,112,3412,1397,33,44.566463,https://mail.google.com/mail/u/1?ik=dd0467952c&view=pt&search=allkpermmsgid=msg
232,232,5,1,37,1,1,2,1516,3412,619,33,16.778824,-{%3A1631606628917373206&simpl=msg
233,233,5,1,37,1,1,3,2142,3413,139,25,0.0,-f%43A1631606...
234,234,5,1,37,1,1,4,2330,3412,42,26,84.846123,1/2
