,Unnamed: 0,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
186,186,4,1,19,1,2,0,2665,1281,109,29,-1.0,
187,187,5,1,19,1,2,1,2665,1281,109,29,91.213303,-₹0.02
188,188,2,1,20,0,0,0,2591,1757,184,39,-1.0,
189,189,3,1,20,1,0,0,2591,1757,184,39,-1.0,
190,190,4,1,20,1,1,0,2591,1757,184,39,-1.0,
191,191,5,1,20,1,1,1,2591,1757,184,39,90.720085,₹534.00
192,192,2,1,21,0,0,0,2648,1902,127,39,-1.0,
193,193,3,1,21,1,0,0,2648,1902,127,39,-1.0,
194,194,4,1,21,1,1,0,2648,1902,127,39,-1.0,
195,195,5,1,21,1,1,1,2648,1902,127,39,92.365891,₹7.50
